rule,ticker,entry,exit,hold_days,return_pct,baseline_pct,excess_pct,max_drawdown_pct
volume_decay,MRVL,2026-04-16,2026-07-07,55,72.97743975427939,23.643988704956886,49.333451049322505,-27.092881774370813
volume_decay,MRVL,2026-04-30,2026-07-07,45,39.69118720854785,12.03079509042765,27.660392118120203,-27.092881774370813
volume_decay,MRVL,2026-06-09,2026-07-07,18,-13.556656453123983,-6.201203600659767,-7.355452852464217,-25.71961973841659
volume_decay,MRVL,2026-06-25,2026-07-07,7,-17.976254754285705,-11.747411111079133,-6.22884364320657,-22.555306710256495
volume_decay,ALAB,2024-11-21,2025-01-07,30,28.3134869182486,4.711494387344726,23.60199253090387,-9.16260944657299
volume_decay,ALAB,2025-08-05,2025-10-09,46,66.31990839772688,43.30557460422977,23.01433379349711,-22.780690714020203
volume_decay,ALAB,2025-08-19,2025-10-09,36,31.784166896508914,39.96601697720888,-8.181850080699965,-22.780690714020203
volume_decay,ALAB,2026-05-29,2026-07-16,32,-6.7405616035378095,-14.979688862212507,8.239127258674698,-33.803983788065395
volume_decay,ALAB,2026-06-12,2026-07-16,22,-12.912979558832927,-14.467659101580816,1.5546795427478888,-33.803983788065395
volume_decay,ALAB,2026-06-29,2026-07-16,12,-29.87542849669601,-15.339562475914647,-14.535866020781363,-33.803983788065395
volume_decay,CRDO,2024-06-13,2024-07-15,20,14.340012238930022,8.101731936107306,6.238280302822716,-6.573085344483765
volume_decay,CRDO,2024-12-24,2025-02-19,36,0.7582152573319068,1.7182011592168085,-0.9599859018849018,-34.97076201857182
volume_decay,CRDO,2025-06-17,2025-08-14,40,47.196089798864804,26.130807898147324,21.06528190071748,-9.41611889808307
volume_decay,CRDO,2025-07-02,2025-08-14,30,31.285664345066834,13.923058965478036,17.362605379588796,-9.41611889808307
volume_decay,CRDO,2025-09-19,2025-11-14,40,-14.177868384213365,4.9517522819792745,-19.12962066619264,-23.808762035754462
volume_decay,LITE,2025-09-17,2025-10-09,16,-2.191748445768893,12.46321358016502,-14.654962025933912,-10.932944606413997
volume_decay,LITE,2025-11-19,2025-12-30,27,38.0261691737297,4.5292541867797205,33.496914986949974,-15.033997955324708
volume_decay,LITE,2025-12-04,2025-12-30,17,13.216405601830171,-3.969331104948341,17.185736706778513,-15.033997955324708
volume_decay,LITE,2026-02-20,2026-04-27,45,28.738932196932865,29.207950838156364,-0.4690186412235009,-28.70220205025136
volume_decay,LITE,2026-04-02,2026-04-27,16,3.966716766553957,29.195495075941906,-25.228778309387952,-8.167834506229122
volume_decay,CIEN,2025-09-18,2025-12-29,70,73.13822922650736,9.498657528064381,63.639571698442985,-15.872427278839785
volume_decay,CIEN,2025-10-02,2025-12-29,60,56.557051137632364,3.345087970784276,53.211963166848086,-15.872427278839785
volume_decay,GLW,2025-09-19,2025-10-17,20,6.19658408480892,9.573046238897023,-3.376462154088103,-4.828538358244272
volume_decay,GLW,2026-02-12,2026-04-22,47,28.5741164679536,31.404877076593568,-2.830760608639965,-23.00684634349829
volume_decay,GLW,2026-02-27,2026-04-22,37,12.22235512345604,28.411399231219253,-16.189044107763213,-21.899146740349483
volume_decay,MU,2024-04-05,2024-05-01,18,-11.231594835106662,-5.726631128451839,-5.504963706654823,-16.265385659319286
volume_decay,MU,2026-01-27,2026-06-05,90,110.69934104367292,62.535487793916865,48.16385324975605,-30.27631901775576
volume_decay,MU,2026-05-26,2026-07-14,33,9.75478679552333,-5.751317898507261,15.50610469403059,-22.777276154670723
volume_decay,MU,2026-06-11,2026-07-14,21,-1.2651049033565065,-5.859125558464422,4.594020655107915,-22.777276154670723
volume_decay,MU,2026-06-26,2026-07-14,11,-13.163901791782106,-6.393219460776067,-6.770682331006039,-18.812077647763125
volume_decay,STX,2026-05-14,2026-08-14,63,21.046535870744165,2.48520620713101,18.561329663613154,-31.81039728717875
volume_decay,WDC,2025-09-22,2025-11-28,48,45.29844799389087,8.521261449092558,36.777186544798305,-20.10676417242372
volume_decay,WDC,2025-10-06,2025-11-28,38,30.371971182374935,4.463979469226808,25.907991713148128,-20.10676417242372
volume_decay,SNDK,2025-09-19,2025-12-11,58,136.3858749383905,17.011280874839933,119.37459406355053,-31.33874931400129
volume_decay,SNDK,2025-10-03,2025-12-11,48,88.15512321462904,11.107727073576564,77.04739614105247,-31.33874931400129
volume_decay,SNDK,2025-10-17,2025-12-11,38,72.38155985841203,7.64411087368647,64.73744898472556,-31.33874931400129
volume_decay,SNDK,2025-10-31,2025-12-11,28,21.21105623383879,-1.4264680969846046,22.637524330823393,-31.33874931400129
volume_decay,SNDK,2025-11-14,2025-12-11,18,-4.937835564576987,11.747086978021871,-16.684922542598855,-26.8918304072974
volume_decay,SNDK,2026-01-27,2026-06-05,90,223.89339468078916,62.535487793916865,161.35790688687229,-25.85061584959846
volume_decay,SNDK,2026-02-10,2026-06-22,90,319.7861899004195,79.65403647160669,240.1321534288128,-25.85061584959846
volume_decay,SNDK,2026-02-25,2026-07-07,90,155.81136953747517,46.03516501973118,109.77620451774399,-30.71948817251071
volume_decay,NTAP,2026-06-09,2026-07-22,29,1.2398827274340496,-6.664734542869071,7.90461727030312,-8.513320166454108
volume_decay,PENG,2025-07-22,2025-08-12,15,-0.8588997352490968,11.328530266793868,-12.187430002042966,-9.34022414833775
volume_decay,PENG,2026-04-27,2026-07-29,64,50.43029917601223,-5.537901964752644,55.968201140764876,-46.30789889341439
volume_decay,PENG,2026-05-11,2026-07-29,54,0.36747782280144303,-18.054046595968494,18.421524418769934,-46.30789889341439
volume_decay,PENG,2026-05-26,2026-07-29,44,-20.47315713157818,-22.514667621295487,2.0415104897173073,-46.30789889341439
volume_decay,PENG,2026-06-09,2026-07-29,34,-29.161935912218794,-22.00469589895364,-7.157240013265157,-46.30789889341439
volume_decay,SIMO,2026-05-13,2026-07-09,38,20.154152201418363,4.221452939847391,15.93269926157097,-17.904562067931586
volume_decay,SIMO,2026-06-02,2026-07-09,25,7.631037059164525,-10.41301491410866,18.044051973273184,-17.904562067931586
volume_decay,RMBS,2025-09-25,2025-10-20,17,-2.967452788579228,12.901229604237008,-15.868682392816236,-14.040304877057652
volume_decay,NLST,2025-04-02,2025-04-07,3,-14.432993935073956,-14.889026889022569,0.45603295394861243,-14.432993935073956
volume_decay,NLST,2026-01-23,2026-02-10,12,-15.624994761310395,6.440520092203844,-22.06551485351424,-22.656247526174354
volume_decay,NLST,2026-05-08,2026-06-03,17,1.986753084718007,18.649583726683588,-16.66283064196558,-29.565216429817966
volume_decay,SMCI,2024-02-02,2024-03-28,38,74.25425904757417,19.923260591814092,54.33099845576008,-26.87549930169004
volume_decay,SMCI,2024-02-16,2024-03-28,28,25.731959158445463,12.881055780219874,12.850903378225587,-24.544005174325566
volume_decay,SMCI,2024-03-04,2024-03-28,18,-5.986000585587325,3.9777540734839327,-9.963754659071258,-24.544005174325566
volume_decay,DELL,2024-03-14,2024-04-22,26,8.96133434871562,-0.12082550325471146,9.082159851970333,-13.449368316875908
volume_decay,DELL,2026-06-11,2026-07-13,20,9.109710833458994,-6.384443658517458,15.494154491976452,-9.155409300108385
volume_decay,HPE,2024-06-20,2024-07-08,11,-2.7467388050505193,3.7677084430000196,-6.51444724805054,-4.702033169191089
volume_decay,HPE,2026-06-12,2026-07-06,14,-10.159333454004994,-4.332754753154925,-5.826578700850068,-15.719539890724354
volume_decay,CLS,2024-02-13,2024-04-01,32,22.400004069010414,15.51347237403477,6.886531694975645,-9.183024218295067
volume_decay,CLS,2024-11-07,2024-12-12,24,6.656510234725688,9.141870107827629,-2.4853598731019404,-9.055116533491569
volume_decay,NVDA,2024-02-29,2024-04-08,26,10.143937220962162,7.127029533438059,3.0169076875241037,-9.57558732127759
volume_decay,NVDA,2024-03-14,2024-04-08,16,-0.9221884536516844,6.6746915314420825,-7.596879985093767,-9.57558732127759
volume_decay,AMD,2026-05-11,2026-07-13,42,16.478128271207403,-0.6532542445542728,17.131382515761675,-16.611373293216246
volume_decay,JBL,2025-07-02,2025-08-05,23,-1.0275426698188928,9.438637939626004,-10.466180609444896,-5.130656932030875
volume_decay,TSSI,2024-03-01,2024-03-15,10,-2.0408204226431526,-2.735741932801922,0.6949215101587691,-10.204083866896262
volume_decay,TSSI,2024-04-17,2024-07-01,51,218.84058772253158,33.60107242911472,185.23951529341687,-30.962347124068536
